cluster	gene
DN1 thymic pro-T cell(Thymus)	Rps29
DN1 thymic pro-T cell(Thymus)	Rpl18
DN1 thymic pro-T cell(Thymus)	Tpt1
DN1 thymic pro-T cell(Thymus)	Ly9
DN1 thymic pro-T cell(Thymus)	Rpl3
DN1 thymic pro-T cell(Thymus)	Psen2
DN1 thymic pro-T cell(Thymus)	B4galnt1
DN1 thymic pro-T cell(Thymus)	Lpcat4
DN1 thymic pro-T cell(Thymus)	Rpl35a
DN1 thymic pro-T cell(Thymus)	Rpl10
DN1 thymic pro-T cell(Thymus)	Rps28
DN1 thymic pro-T cell(Thymus)	Ncf4
DN1 thymic pro-T cell(Thymus)	Cd52
DN1 thymic pro-T cell(Thymus)	Srgn
DN1 thymic pro-T cell(Thymus)	Gng2
DN1 thymic pro-T cell(Thymus)	Fxyd5
DN1 thymic pro-T cell(Thymus)	Rpl8
DN1 thymic pro-T cell(Thymus)	Evl
DN1 thymic pro-T cell(Thymus)	Cd53
DN1 thymic pro-T cell(Thymus)	Il27ra
DN1 thymic pro-T cell(Thymus)	S100a10
DN1 thymic pro-T cell(Thymus)	Rpl27
DN1 thymic pro-T cell(Thymus)	Cdk2ap2
DN1 thymic pro-T cell(Thymus)	Cd82
DN1 thymic pro-T cell(Thymus)	Rps14
DN1 thymic pro-T cell(Thymus)	Itgb7
DN1 thymic pro-T cell(Thymus)	Serpinb6b
DN1 thymic pro-T cell(Thymus)	Tmem149
DN1 thymic pro-T cell(Thymus)	Hsd11b1
DN1 thymic pro-T cell(Thymus)	Myl6
DN1 thymic pro-T cell(Thymus)	Rpl41
DN1 thymic pro-T cell(Thymus)	Chsy1
DN1 thymic pro-T cell(Thymus)	Arl4c
DN1 thymic pro-T cell(Thymus)	Rpl5
DN1 thymic pro-T cell(Thymus)	Rps20
DN1 thymic pro-T cell(Thymus)	Rps2
DN1 thymic pro-T cell(Thymus)	Rpl35
DN1 thymic pro-T cell(Thymus)	Cisd3
DN1 thymic pro-T cell(Thymus)	Rps27a
DN1 thymic pro-T cell(Thymus)	Bcl2
DN1 thymic pro-T cell(Thymus)	Pydc3
DN1 thymic pro-T cell(Thymus)	Rps25
DN1 thymic pro-T cell(Thymus)	Unc119
DN1 thymic pro-T cell(Thymus)	Rps15a-ps6
DN1 thymic pro-T cell(Thymus)	Rpl6
DN1 thymic pro-T cell(Thymus)	Arpc1b
DN1 thymic pro-T cell(Thymus)	Rpl4
DN1 thymic pro-T cell(Thymus)	Ifi27l2a
DN1 thymic pro-T cell(Thymus)	Inpp4b
DN1 thymic pro-T cell(Thymus)	Tagln2
DN1 thymic pro-T cell(Thymus)	Pde3b
DN1 thymic pro-T cell(Thymus)	Tmsb10
DN1 thymic pro-T cell(Thymus)	Eef1g
DN1 thymic pro-T cell(Thymus)	Tnfrsf18
DN1 thymic pro-T cell(Thymus)	Ms4a6b
DN1 thymic pro-T cell(Thymus)	Bola2
DN1 thymic pro-T cell(Thymus)	Glipr2
DN1 thymic pro-T cell(Thymus)	Gimap5
DN1 thymic pro-T cell(Thymus)	Eif4a2
DN1 thymic pro-T cell(Thymus)	Rps10
DN1 thymic pro-T cell(Thymus)	Rps9
DN1 thymic pro-T cell(Thymus)	Eef1d
DN1 thymic pro-T cell(Thymus)	Klf2
DN1 thymic pro-T cell(Thymus)	Tnfaip8l2
DN1 thymic pro-T cell(Thymus)	Cyth4
DN1 thymic pro-T cell(Thymus)	Nbeal2
DN1 thymic pro-T cell(Thymus)	Fam102a
DN1 thymic pro-T cell(Thymus)	Ostf1
DN1 thymic pro-T cell(Thymus)	Ifi203
DN1 thymic pro-T cell(Thymus)	Cd48
DN1 thymic pro-T cell(Thymus)	Ltb
DN1 thymic pro-T cell(Thymus)	Fth1
DN1 thymic pro-T cell(Thymus)	Rps8
DN1 thymic pro-T cell(Thymus)	Gpr174
DN1 thymic pro-T cell(Thymus)	Lfng
DN1 thymic pro-T cell(Thymus)	Grcc10
DN1 thymic pro-T cell(Thymus)	Ikzf3
DN1 thymic pro-T cell(Thymus)	Rpl22
DN1 thymic pro-T cell(Thymus)	1700025G04Rik
DN1 thymic pro-T cell(Thymus)	AB124611
DN1 thymic pro-T cell(Thymus)	Gm9320
DN1 thymic pro-T cell(Thymus)	Rabac1
DN1 thymic pro-T cell(Thymus)	Ctss
DN1 thymic pro-T cell(Thymus)	Rgs2
DN1 thymic pro-T cell(Thymus)	Dok2
DN1 thymic pro-T cell(Thymus)	Gpr65
DN1 thymic pro-T cell(Thymus)	Il10rb
DN1 thymic pro-T cell(Thymus)	Arhgef3
DN1 thymic pro-T cell(Thymus)	Vasp
DN1 thymic pro-T cell(Thymus)	Rpl10a
DN1 thymic pro-T cell(Thymus)	Mfsd10
DN1 thymic pro-T cell(Thymus)	Junb
DN1 thymic pro-T cell(Thymus)	Samsn1
DN1 thymic pro-T cell(Thymus)	Rpl22l1
DN1 thymic pro-T cell(Thymus)	Cebpb
Basal cell of epidermis(Tongue)	Wfdc2
Basal cell of epidermis(Tongue)	Krt15
Basal cell of epidermis(Tongue)	Stmn1
Basal cell of epidermis(Tongue)	S100a6
Basal cell of epidermis(Tongue)	Tubb5
Basal cell of epidermis(Tongue)	Crip1
Basal cell of epidermis(Tongue)	Igfbp2
Basal cell of epidermis(Tongue)	Krt5
Basal cell of epidermis(Tongue)	Serpinb10-ps
Basal cell of epidermis(Tongue)	Igfbp3
Basal cell of epidermis(Tongue)	Igfbp7
Basal cell of epidermis(Tongue)	Col17a1
Basal cell of epidermis(Tongue)	5730469M10Rik
Basal cell of epidermis(Tongue)	Hmgb1
Basal cell of epidermis(Tongue)	Ccnd2
Basal cell of epidermis(Tongue)	Apoe
Basal cell of epidermis(Tongue)	Hmgn2
Basal cell of epidermis(Tongue)	Fth1
Basal cell of epidermis(Tongue)	H2afv
Basal cell of epidermis(Tongue)	Ifitm3
Basal cell of epidermis(Tongue)	Wnt10a
Basal cell of epidermis(Tongue)	S100a10
Basal cell of epidermis(Tongue)	Ptrf
Basal cell of epidermis(Tongue)	Serpinh1
Basal cell of epidermis(Tongue)	Calm2
Basal cell of epidermis(Tongue)	Serpinb6a
Basal cell of epidermis(Tongue)	Itgb4
Basal cell of epidermis(Tongue)	Bcam
Basal cell of epidermis(Tongue)	Slc6a6
Basal cell of epidermis(Tongue)	Moxd1
Basal cell of epidermis(Tongue)	Ly6a
Basal cell of epidermis(Tongue)	Ucp2
Basal cell of epidermis(Tongue)	Gltscr2
Basal cell of epidermis(Tongue)	Lamb3
Basal cell of epidermis(Tongue)	Pdlim1
Basal cell of epidermis(Tongue)	Ftl1
Basal cell of epidermis(Tongue)	1500012F01Rik
Basal cell of epidermis(Tongue)	Tspo
Basal cell of epidermis(Tongue)	Cox7a2l
Basal cell of epidermis(Tongue)	Sox4
Basal cell of epidermis(Tongue)	2410006H16Rik
Basal cell of epidermis(Tongue)	Ppic
Basal cell of epidermis(Tongue)	Tmsb4x
Basal cell of epidermis(Tongue)	Oat
Basal cell of epidermis(Tongue)	Cct4
Basal cell of epidermis(Tongue)	Siva1
Basal cell of epidermis(Tongue)	Gpx4
Basal cell of epidermis(Tongue)	Atp1a1
Basal cell of epidermis(Tongue)	Paics
Basal cell of epidermis(Tongue)	Ptms
Basal cell of epidermis(Tongue)	Gas1
Basal cell of epidermis(Tongue)	Cyb5r3
Basal cell of epidermis(Tongue)	Cav1
Basal cell of epidermis(Tongue)	Procr
Basal cell of epidermis(Tongue)	Prkcdbp
Basal cell of epidermis(Tongue)	Morf4l1
Basal cell of epidermis(Tongue)	Npm1
Basal cell of epidermis(Tongue)	Gas5
Basal cell of epidermis(Tongue)	Capns1
Basal cell of epidermis(Tongue)	Ptma
Basal cell of epidermis(Tongue)	Ifitm2
Basal cell of epidermis(Tongue)	Cbr2
Basal cell of epidermis(Tongue)	Hspa8
Basal cell of epidermis(Tongue)	Itgb1
Basal cell of epidermis(Tongue)	Uqcrc1
Basal cell of epidermis(Tongue)	Ccni
Basal cell of epidermis(Tongue)	Cdk4
Basal cell of epidermis(Tongue)	Tmsb10
Basal cell of epidermis(Tongue)	Pcbp2
Basal cell of epidermis(Tongue)	Hint1
Basal cell of epidermis(Tongue)	Glud1
Basal cell of epidermis(Tongue)	Set
Basal cell of epidermis(Tongue)	Hmgn1
Basal cell of epidermis(Tongue)	Snrpg
Basal cell of epidermis(Tongue)	Gnas
Basal cell of epidermis(Tongue)	Eef2
Basal cell of epidermis(Tongue)	Pltp
Basal cell of epidermis(Tongue)	Arpc1b
Basal cell of epidermis(Tongue)	Antxr1
Basal cell of epidermis(Tongue)	Eif3e
Basal cell of epidermis(Tongue)	Eif3f
Basal cell of epidermis(Tongue)	2700060E02Rik
Basal cell of epidermis(Tongue)	Eif3h
Basal cell of epidermis(Tongue)	Rpl3
Basal cell of epidermis(Tongue)	Rpl18a
Basal cell of epidermis(Tongue)	Eef1a1
Basal cell of epidermis(Tongue)	Cox4i1
Basal cell of epidermis(Tongue)	Rps4x
Basal cell of epidermis(Tongue)	Rpl17
Basal cell of epidermis(Tongue)	Rpl13
Basal cell of epidermis(Tongue)	Rps5
Basal cell of epidermis(Tongue)	Rpl15
Basal cell of epidermis(Tongue)	Rps9
Basal cell of epidermis(Tongue)	Rpl7
Basal cell of epidermis(Tongue)	Rps7
Basal cell of epidermis(Tongue)	Naca
Basal cell of epidermis(Tongue)	Rpl24
Basal cell of epidermis(Tongue)	Rps14
Basal cell of epidermis(Tongue)	Rpl10
Basal cell of epidermis(Tongue)	Nono
Basal cell of epidermis(Tongue)	Dut
Basal cell of epidermis(Tongue)	Dtymk
Basal cell of epidermis(Tongue)	Snrpe
Basal cell of epidermis(Tongue)	Cfl1
Basal cell of epidermis(Tongue)	Rps6
Basal cell of epidermis(Tongue)	Eif4b
Basal cell of epidermis(Tongue)	Ppia
Basal cell of epidermis(Tongue)	Krt14
Basal cell of epidermis(Tongue)	Rpl4
Basal cell of epidermis(Tongue)	Ywhah
Basal cell of epidermis(Tongue)	1190003J15Rik
Basal cell of epidermis(Tongue)	Ccdc3
Basal cell of epidermis(Tongue)	Zfp36l2
Basal cell of epidermis(Tongue)	Nap1l1
Basal cell of epidermis(Tongue)	Dnaja1
Basal cell of epidermis(Tongue)	Nradd
Basal cell of epidermis(Tongue)	Oaz2
Basal cell of epidermis(Tongue)	Klf9
Basal cell of epidermis(Tongue)	Aldh2
Basal cell of epidermis(Tongue)	Uqcrh
Basal cell of epidermis(Tongue)	Hnrnpc
Basal cell of epidermis(Tongue)	Cotl1
Basal cell of epidermis(Tongue)	Rnase4
Basal cell of epidermis(Tongue)	H2afz
Basal cell of epidermis(Tongue)	Nfib
Basal cell of epidermis(Tongue)	Emb
Basal cell of epidermis(Tongue)	Eif3m
Basal cell of epidermis(Tongue)	Hnrnpa2b1
Basal cell of epidermis(Tongue)	Ccdc34
Basal cell of epidermis(Tongue)	Dkk3
Basal cell of epidermis(Tongue)	Gyltl1b
Basal cell of epidermis(Tongue)	Rps15a
Basal cell of epidermis(Tongue)	Ugdh
Basal cell of epidermis(Tongue)	Sfr1
Basal cell of epidermis(Tongue)	Hnrnpk
Basal cell of epidermis(Tongue)	Sep15
Basal cell of epidermis(Tongue)	Hsp90aa1
Basal cell of epidermis(Tongue)	Dek
Basal cell of epidermis(Tongue)	Plp2
Basal cell of epidermis(Tongue)	Hsp90ab1
Basal cell of epidermis(Tongue)	Scmh1
Basal cell of epidermis(Tongue)	Pfdn5
Basal cell of epidermis(Tongue)	Itm2c
Basal cell of epidermis(Tongue)	Raly
Basal cell of epidermis(Tongue)	Tspan3
Basal cell of epidermis(Tongue)	Wbp5
Basal cell of epidermis(Tongue)	Krtcap3
Basal cell of epidermis(Tongue)	Bri3
Basal cell of epidermis(Tongue)	Ube2s
Basal cell of epidermis(Tongue)	Ncl
Basal cell of epidermis(Tongue)	Impdh2
Basal cell of epidermis(Tongue)	Cdca7
Basal cell of epidermis(Tongue)	Nudt21
Basal cell of epidermis(Tongue)	Eif4h
Basal cell of epidermis(Tongue)	Rsu1
Basal cell of epidermis(Tongue)	Sparc
Basal cell of epidermis(Tongue)	Trp53
Basal cell of epidermis(Tongue)	St3gal4
Basal cell of epidermis(Tongue)	Arl4a
Basal cell of epidermis(Tongue)	Htra1
Basal cell of epidermis(Tongue)	Ccnd1
Basal cell of epidermis(Tongue)	Dlk2
Basal cell of epidermis(Tongue)	Snhg1
Basal cell of epidermis(Tongue)	Nedd4
Basal cell of epidermis(Tongue)	Eif2a
Basal cell of epidermis(Tongue)	Fkbp1a
Basal cell of epidermis(Tongue)	Igfbp4
Basal cell of epidermis(Tongue)	Dynll2
Basal cell of epidermis(Tongue)	Itga3
Basal cell of epidermis(Tongue)	Rps27
Basal cell of epidermis(Tongue)	Hspe1
Basal cell of epidermis(Tongue)	Lmo1
Basal cell of epidermis(Tongue)	Tgfbi
Basal cell of epidermis(Tongue)	Sh3bgrl
Basal cell of epidermis(Tongue)	Tgif1
Basal cell of epidermis(Tongue)	Atic
Basal cell of epidermis(Tongue)	2010111I01Rik
Basal cell of epidermis(Tongue)	Map1lc3b
Basal cell of epidermis(Tongue)	Idh3g
Basal cell of epidermis(Tongue)	Sap30
Basal cell of epidermis(Tongue)	Anxa11
Basal cell of epidermis(Tongue)	Cct5
Basal cell of epidermis(Tongue)	Cisd3
Basal cell of epidermis(Tongue)	Nbl1
Basal cell of epidermis(Tongue)	Sod1
Basal cell of epidermis(Tongue)	Eci2
Basal cell of epidermis(Tongue)	Tns4
Basal cell of epidermis(Tongue)	Pqlc1
Basal cell of epidermis(Tongue)	Anxa5
Basal cell of epidermis(Tongue)	D2Ertd750e
Basal cell of epidermis(Tongue)	Plek2
Basal cell of epidermis(Tongue)	Gapdh
Basal cell of epidermis(Tongue)	Ndufs2
Basal cell of epidermis(Tongue)	Ppp2r2c
Basal cell of epidermis(Tongue)	Myl12a
Basal cell of epidermis(Tongue)	Pappa
Basal cell of epidermis(Tongue)	Cav2
Basal cell of epidermis(Tongue)	Itga6
Basal cell of epidermis(Tongue)	Casp6
Basal cell of epidermis(Tongue)	Snrpf
Basal cell of epidermis(Tongue)	Emg1
Basal cell of epidermis(Tongue)	H3f3b
Basal cell of epidermis(Tongue)	Nsa2
Basal cell of epidermis(Tongue)	C1qbp
Basal cell of epidermis(Tongue)	Eif3l
Basal cell of epidermis(Tongue)	Jub
Basal cell of epidermis(Tongue)	Slc12a2
Basal cell of epidermis(Tongue)	Prr7
Basal cell of epidermis(Tongue)	Anp32b
Basal cell of epidermis(Tongue)	Ankrd10
Basal cell of epidermis(Tongue)	2700094K13Rik
Basal cell of epidermis(Tongue)	Prmt1
Basal cell of epidermis(Tongue)	Fundc2
Basal cell of epidermis(Tongue)	Ckap2l
Basal cell of epidermis(Tongue)	Hnrnpu
Basal cell of epidermis(Tongue)	Ltbp4
Basal cell of epidermis(Tongue)	Ptk7
Basal cell of epidermis(Tongue)	Ddx39b
Basal cell of epidermis(Tongue)	Gclm
Basal cell of epidermis(Tongue)	Mmp14
Basal cell of epidermis(Tongue)	Cdca3
Basal cell of epidermis(Tongue)	Mrpl23
Basal cell of epidermis(Tongue)	Tmem132a
Basal cell of epidermis(Tongue)	Rbbp8
Basal cell of epidermis(Tongue)	Sox15
Basal cell of epidermis(Tongue)	Ehd2
Basal cell of epidermis(Tongue)	Ngfrap1
Basal cell of epidermis(Tongue)	Sdcbp
Basal cell of epidermis(Tongue)	Golim4
Basal cell of epidermis(Tongue)	BC048355
Basal cell of epidermis(Tongue)	Khdrbs1
Basal cell of epidermis(Tongue)	G3bp1
Basal cell of epidermis(Tongue)	Smc4
Basal cell of epidermis(Tongue)	Anxa2
Basal cell of epidermis(Tongue)	Ptprs
Basal cell of epidermis(Tongue)	Use1
Basal cell of epidermis(Tongue)	Nrm
Basal cell of epidermis(Tongue)	Nudt14
Basal cell of epidermis(Tongue)	4930523C07Rik
Basal cell of epidermis(Tongue)	Anapc5
Basal cell of epidermis(Tongue)	Sdhb
Basal cell of epidermis(Tongue)	Tmpo
Basal cell of epidermis(Tongue)	Ahcy
Basal cell of epidermis(Tongue)	Nucks1
Basal cell of epidermis(Tongue)	Tpr
Basal cell of epidermis(Tongue)	Lmna
Basal cell of epidermis(Tongue)	Snrpb
Basal cell of epidermis(Tongue)	Tppp3
Basal cell of epidermis(Tongue)	Tmem176b
Basal cell of epidermis(Tongue)	Ccnb2
Basal cell of epidermis(Tongue)	Dcn
Basal cell of epidermis(Tongue)	Slc25a4
Basal cell of epidermis(Tongue)	Ywhaq
Basal cell of epidermis(Tongue)	Igbp1
Basal cell of epidermis(Tongue)	1110038B12Rik
Basal cell of epidermis(Tongue)	Ppp1cc
Basal cell of epidermis(Tongue)	Srsf3
Basal cell of epidermis(Tongue)	H2afy
Basal cell of epidermis(Tongue)	Tax1bp1
Basal cell of epidermis(Tongue)	Nol7
Basal cell of epidermis(Tongue)	Zyx
Basal cell of epidermis(Tongue)	Gpsm2
Basal cell of epidermis(Tongue)	Slc38a2
Basal cell of epidermis(Tongue)	Gpc3
Basal cell of epidermis(Tongue)	Crlf1
Basal cell of epidermis(Tongue)	Phospho1
Basal cell of epidermis(Tongue)	Cenpf
Basal cell of epidermis(Tongue)	Fam162a
Basal cell of epidermis(Tongue)	Id3
Basal cell of epidermis(Tongue)	Cenpa
Basal cell of epidermis(Tongue)	Hnrnpf
Basal cell of epidermis(Tongue)	Hmgb2
Basal cell of epidermis(Tongue)	Fxr1
Basal cell of epidermis(Tongue)	Ecm1
Basal cell of epidermis(Tongue)	Rbm3
Basal cell of epidermis(Tongue)	Rab34
Basal cell of epidermis(Tongue)	Idh3a
Basal cell of epidermis(Tongue)	Hnrnpm
Basal cell of epidermis(Tongue)	Icam1
Basal cell of epidermis(Tongue)	Csrp1
Basal cell of epidermis(Tongue)	Ybx1
Basal cell of epidermis(Tongue)	Sostdc1
Basal cell of epidermis(Tongue)	Dcps
Basal cell of epidermis(Tongue)	B230120H23Rik
Basal cell of epidermis(Tongue)	Abcc3
Basal cell of epidermis(Tongue)	Id2
Basal cell of epidermis(Tongue)	Cd151
Basal cell of epidermis(Tongue)	Sfrp1
Basal cell of epidermis(Tongue)	Prdx4
Basal cell of epidermis(Tongue)	Lsm5
Basal cell of epidermis(Tongue)	Rp9
Basal cell of epidermis(Tongue)	Kcnh1
Basal cell of epidermis(Tongue)	Snrpd1
Basal cell of epidermis(Tongue)	Glul
Basal cell of epidermis(Tongue)	Ctbp1
Basal cell of epidermis(Tongue)	Ube2c
Basal cell of epidermis(Tongue)	Tpm1
Basal cell of epidermis(Tongue)	Phgdh
Basal cell of epidermis(Tongue)	Ly6c1
Basal cell of epidermis(Tongue)	Pax9
Basal cell of epidermis(Tongue)	Vdac3
Basal cell of epidermis(Tongue)	Oaz1
Basal cell of epidermis(Tongue)	Fam92a
Basal cell of epidermis(Tongue)	Lamc2
Basal cell of epidermis(Tongue)	Igfbp5
Basal cell of epidermis(Tongue)	G3bp2
Basal cell of epidermis(Tongue)	Srsf7
Basal cell of epidermis(Tongue)	Dst
Basal cell of epidermis(Tongue)	Trmt112
Basal cell of epidermis(Tongue)	Trp63
Basal cell of epidermis(Tongue)	Crabp1
Basal cell of epidermis(Tongue)	Socs3
Basal cell of epidermis(Tongue)	Creb5
Basal cell of epidermis(Tongue)	Plec
Basal cell of epidermis(Tongue)	Hmgb3
Basal cell of epidermis(Tongue)	Mki67
Basal cell of epidermis(Tongue)	Snrpb2
Basal cell of epidermis(Tongue)	Polr1c
Basal cell of epidermis(Tongue)	Mt2
Basal cell of epidermis(Tongue)	Ssrp1
Basal cell of epidermis(Tongue)	Pole4
Basal cell of epidermis(Tongue)	Pmf1
Basal cell of epidermis(Tongue)	Oxa1l
Basal cell of epidermis(Tongue)	Incenp
Basal cell of epidermis(Tongue)	Dusp6
Basal cell of epidermis(Tongue)	Cks1b
Basal cell of epidermis(Tongue)	Adrb2
Basal cell of epidermis(Tongue)	Tpx2
Basal cell of epidermis(Tongue)	Ptov1
Basal cell of epidermis(Tongue)	Gnai1
Basal cell of epidermis(Tongue)	Anp32a
Basal cell of epidermis(Tongue)	Birc5
Basal cell of epidermis(Tongue)	Rassf1
Basal cell of epidermis(Tongue)	Cdca8
Basal cell of epidermis(Tongue)	Gpx1
Basal cell of epidermis(Tongue)	Fxyd3
Basal cell of epidermis(Tongue)	Ap2m1
Basal cell of epidermis(Tongue)	Slc3a2
Basal cell of epidermis(Tongue)	Adk
Basal cell of epidermis(Tongue)	Lmo4
Basal cell of epidermis(Tongue)	Uap1
Basal cell of epidermis(Tongue)	Magoh
Basal cell of epidermis(Tongue)	Erf
Basal cell of epidermis(Tongue)	Cdc20
Basal cell of epidermis(Tongue)	Top2a
Basal cell of epidermis(Tongue)	Rdx
Basal cell of epidermis(Tongue)	Smc2
Basal cell of epidermis(Tongue)	Gstm2
Basal cell of epidermis(Tongue)	Cpn1
Basal cell of epidermis(Tongue)	Ntrk2
Basal cell of epidermis(Tongue)	Rac3
Basal cell of epidermis(Tongue)	Tmem107
Basal cell of epidermis(Tongue)	Trim28
Basal cell of epidermis(Tongue)	Hyi
Basal cell of epidermis(Tongue)	1190002F15Rik
Basal cell of epidermis(Tongue)	Tsen34
Basal cell of epidermis(Tongue)	1300014I06Rik
Basal cell of epidermis(Tongue)	Cyr61
Basal cell of epidermis(Tongue)	Srsf6
Basal cell of epidermis(Tongue)	Net1
Basal cell of epidermis(Tongue)	Epcam
Basal cell of epidermis(Tongue)	Marcksl1
Basal cell of epidermis(Tongue)	Atrx
Basal cell of epidermis(Tongue)	Vsnl1
Basal cell of epidermis(Tongue)	Bcl11b
Basal cell of epidermis(Tongue)	Cdc42ep3
Basal cell of epidermis(Tongue)	Tceal8
Basal cell of epidermis(Tongue)	Tyms
Basal cell of epidermis(Tongue)	Hpgd
Basal cell of epidermis(Tongue)	Pmp22
Basal cell of epidermis(Tongue)	Rnf114
Basal cell of epidermis(Tongue)	Lsm3
Basal cell of epidermis(Tongue)	Smc6
Basal cell of epidermis(Tongue)	Wls
Basal cell of epidermis(Tongue)	Rbbp7
Basal cell of epidermis(Tongue)	Ociad2
Basal cell of epidermis(Tongue)	Acp5
Basal cell of epidermis(Tongue)	Tnfrsf12a
Basal cell of epidermis(Tongue)	Serpine2
Basal cell of epidermis(Tongue)	Cks2
Basal cell of epidermis(Tongue)	Racgap1
Basal cell of epidermis(Tongue)	Rad21
Basal cell of epidermis(Tongue)	Bub3
Basal cell of epidermis(Tongue)	H1f0
Basal cell of epidermis(Tongue)	Hp1bp3
Basal cell of epidermis(Tongue)	Tuba1b
Basal cell of epidermis(Tongue)	Atf3
Basal cell of epidermis(Tongue)	S100a4
Basal cell of epidermis(Tongue)	Nr4a1
Basal cell of epidermis(Tongue)	Xist
Basal cell of epidermis(Tongue)	Cxcl14
Keratinocyte(Tongue)	Krtdap
Keratinocyte(Tongue)	Cnfn
Keratinocyte(Tongue)	Krt16
Keratinocyte(Tongue)	Ly6g6c
Keratinocyte(Tongue)	Sprr1a
Keratinocyte(Tongue)	Sprr1b
Keratinocyte(Tongue)	Krt13
Keratinocyte(Tongue)	Sbsn
Keratinocyte(Tongue)	Tgm3
Keratinocyte(Tongue)	Mt4
Keratinocyte(Tongue)	Serpinb3a
Keratinocyte(Tongue)	Fabp5
Keratinocyte(Tongue)	Fam25c
Keratinocyte(Tongue)	Ly6d
Keratinocyte(Tongue)	Cldn4
Keratinocyte(Tongue)	Lypd3
Keratinocyte(Tongue)	Krt6a
Keratinocyte(Tongue)	Cst6
Keratinocyte(Tongue)	Krtap3-3
Keratinocyte(Tongue)	Calm4
Keratinocyte(Tongue)	Dapl1
Keratinocyte(Tongue)	2310033E01Rik
Keratinocyte(Tongue)	Ctnnbip1
Keratinocyte(Tongue)	Selenbp1
Keratinocyte(Tongue)	Dsg1a
Keratinocyte(Tongue)	Gm94
Keratinocyte(Tongue)	2310002J15Rik
Keratinocyte(Tongue)	Calml3
Keratinocyte(Tongue)	Rab25
Keratinocyte(Tongue)	Fgfbp1
Keratinocyte(Tongue)	Spink5
Keratinocyte(Tongue)	Rbp2
Keratinocyte(Tongue)	Serpinb2
Keratinocyte(Tongue)	Dmkn
Keratinocyte(Tongue)	Dsp
Keratinocyte(Tongue)	Elovl4
Keratinocyte(Tongue)	Pkp1
Keratinocyte(Tongue)	2310002L13Rik
Keratinocyte(Tongue)	Dbi
Keratinocyte(Tongue)	Tuba4a
Keratinocyte(Tongue)	Gjb2
Keratinocyte(Tongue)	Psapl1
Keratinocyte(Tongue)	H2afj
Keratinocyte(Tongue)	Jup
Keratinocyte(Tongue)	F3
Keratinocyte(Tongue)	Gsn
Keratinocyte(Tongue)	Perp
Keratinocyte(Tongue)	Fdps
Keratinocyte(Tongue)	Sult2b1
Keratinocyte(Tongue)	Lgals3
Keratinocyte(Tongue)	Tubb2a
Keratinocyte(Tongue)	Rab11a
Keratinocyte(Tongue)	Pycard
Keratinocyte(Tongue)	Hbegf
Keratinocyte(Tongue)	Cdkn1a
Keratinocyte(Tongue)	Dsc2
Keratinocyte(Tongue)	Areg
